YEAR,MONTH,DAY,TMAX,TMIN,PRCP,SNOW,SNWD,TAVG
1994,8,8,97.88,57.92,0.0,0.0,0.0,75.02
1994,8,9,91.94,63.86,99.0,0.0,0.0,75.38
1994,8,10,89.96000000000001,62.959999999999994,0.0,0.0,0.0,76.64
1994,8,11,91.94,61.88,23.0,0.0,0.0,74.12
1994,8,12,91.94,63.86,20.0,0.0,0.0,73.75999999999999
1994,8,13,91.94,61.88,0.0,0.0,0.0,72.68
1994,8,14,86.9,55.94,41.0,0.0,0.0,67.82
1994,8,15,86.9,59.0,0.0,0.0,0.0,73.58
1994,8,16,86.9,63.86,0.0,0.0,0.0,78.44
1994,8,17,96.98,59.9,0.0,0.0,0.0,77.0
1994,8,18,95.9,60.98,0.0,0.0,0.0,78.25999999999999
1994,8,19,89.96000000000001,62.959999999999994,0.0,0.0,0.0,71.42
1994,8,20,89.96000000000001,53.96,61.0,0.0,0.0,65.48
1994,8,21,89.96000000000001,54.86,0.0,0.0,0.0,72.86
1994,8,22,89.96000000000001,61.88,0.0,0.0,0.0,75.2
1994,8,23,92.84,56.84,5.0,0.0,0.0,75.2
1994,8,24,93.92,62.959999999999994,0.0,0.0,0.0,78.8
1994,8,25,95.9,63.86,0.0,0.0,0.0,79.88
1994,8,26,95.9,61.88,0.0,0.0,0.0,79.52
1994,8,27,95.9,65.84,0.0,0.0,0.0,82.75999999999999
1994,8,28,97.88,59.9,0.0,0.0,0.0,73.22
1994,8,29,97.88,53.96,20.0,0.0,0.0,69.98
1994,8,30,91.94,53.96,0.0,0.0,0.0,66.2
1994,8,31,91.94,53.96,0.0,0.0,0.0,-1767.8200000000002
1994,9,1,,,,0.0,0.0,-1767.8200000000002
1994,9,2,,,,0.0,0.0,-1767.8200000000002
1994,9,3,,,,0.0,0.0,-1767.8200000000002
1994,9,4,,,,0.0,0.0,-1767.8200000000002
1994,9,5,,,,0.0,0.0,-1767.8200000000002
1994,9,6,,,,0.0,0.0,-1767.8200000000002
1994,9,7,,,,0.0,0.0,-1767.8200000000002
1994,9,8,,,,0.0,0.0,-1767.8200000000002
1994,9,9,,,,0.0,0.0,-1767.8200000000002
1994,9,10,,,,0.0,0.0,-1767.8200000000002
1994,9,11,,,,0.0,0.0,-1767.8200000000002
1994,9,12,,,,0.0,0.0,-1767.8200000000002
1994,9,13,,,,0.0,0.0,-1767.8200000000002
1994,9,14,,,,0.0,0.0,-1767.8200000000002
1994,9,15,,,,0.0,0.0,-1767.8200000000002
1994,9,16,,,,0.0,0.0,-1767.8200000000002
1994,9,17,,,,0.0,0.0,-1767.8200000000002
1994,9,18,,,,0.0,0.0,-1767.8200000000002
1994,9,19,,,,0.0,0.0,-1767.8200000000002
1994,9,20,,,,0.0,0.0,-1767.8200000000002
1994,9,21,,,,0.0,0.0,-1767.8200000000002
1994,9,22,,,,0.0,0.0,47.120000000000005
1994,9,23,,,,0.0,0.0,54.5
1994,9,24,,,,0.0,0.0,-1767.8200000000002
1994,9,25,,,,0.0,0.0,-1767.8200000000002
1994,9,26,,,,0.0,0.0,-1767.8200000000002
1994,9,27,,,,0.0,0.0,-1767.8200000000002
1994,9,28,,,,0.0,0.0,-1767.8200000000002
1994,9,29,,,,0.0,0.0,-1767.8200000000002
1994,9,30,,,,0.0,0.0,-1767.8200000000002
1994,10,1,,,,0.0,0.0,-1767.8200000000002
1994,10,2,,,,0.0,0.0,-1767.8200000000002
1994,10,3,,,,0.0,0.0,-1767.8200000000002
1994,10,4,,,,0.0,0.0,-1767.8200000000002
1994,10,5,,,,0.0,0.0,-1767.8200000000002
1994,10,6,,,,0.0,0.0,-1767.8200000000002
1994,10,7,,,,0.0,0.0,-1767.8200000000002
1994,10,8,,,,0.0,0.0,-1767.8200000000002
1994,10,9,,,,0.0,0.0,-1767.8200000000002
1994,10,10,,,,0.0,0.0,-1767.8200000000002
1994,10,11,,,,0.0,0.0,-1767.8200000000002
1994,10,12,,,,0.0,0.0,-1767.8200000000002
1994,10,13,,,,0.0,0.0,-1767.8200000000002
1994,10,14,,,,0.0,0.0,-1767.8200000000002
1994,10,15,,,,0.0,0.0,-1767.8200000000002
1994,10,16,,,,0.0,0.0,-1767.8200000000002
1994,10,17,,,,0.0,0.0,-1767.8200000000002
1994,10,18,,,,0.0,0.0,-1767.8200000000002
1994,10,19,,,,0.0,0.0,-1767.8200000000002
1994,10,20,,,,0.0,0.0,-1767.8200000000002
1994,10,21,,,,0.0,0.0,-1767.8200000000002
1994,10,22,,,,0.0,0.0,-1767.8200000000002
1994,10,23,,,,0.0,0.0,-1767.8200000000002
1994,10,24,,,,0.0,0.0,-1767.8200000000002
1994,10,25,,,,0.0,0.0,-1767.8200000000002
1994,10,26,,,,0.0,0.0,-1767.8200000000002
1994,10,27,,,,0.0,0.0,-1767.8200000000002
1994,10,28,,,,0.0,0.0,-1767.8200000000002
1994,10,29,,,,0.0,0.0,42.44
1994,10,30,,,,0.0,0.0,-1767.8200000000002
1994,10,31,,,,0.0,0.0,-1767.8200000000002
1994,11,1,,,,0.0,0.0,-1767.8200000000002
1994,11,2,,,,0.0,0.0,-1767.8200000000002
1994,11,3,,,,0.0,0.0,-1767.8200000000002
1994,11,4,,,,0.0,0.0,-1767.8200000000002
1994,11,5,,,,0.0,0.0,-1767.8200000000002
1994,11,6,,,,0.0,0.0,-1767.8200000000002
1994,11,7,,,,0.0,0.0,-1767.8200000000002
1994,11,8,,,,0.0,0.0,-1767.8200000000002
1994,11,9,,,,0.0,0.0,25.34
1994,11,10,,,,0.0,0.0,-1767.8200000000002
1994,11,11,,,,0.0,0.0,50.18
1994,11,12,,,,0.0,0.0,-1767.8200000000002
1994,11,13,,,,0.0,0.0,-1767.8200000000002
1994,11,14,,,,0.0,0.0,-1767.8200000000002
1994,11,15,,,,0.0,0.0,-1767.8200000000002
1994,11,16,,,,0.0,0.0,-1767.8200000000002
1994,11,17,,,,0.0,0.0,-1767.8200000000002
1994,11,18,,,,0.0,0.0,26.78
1994,11,19,,,,0.0,0.0,20.66
1994,11,20,,,,0.0,0.0,30.02
1994,11,21,,,,0.0,0.0,30.74
1994,11,22,,,,0.0,0.0,25.7
1994,11,23,,,,0.0,0.0,34.16
1994,11,24,,,,0.0,0.0,39.56
1994,11,25,,,,0.0,0.0,37.04
1994,11,26,,,,0.0,0.0,39.92
1994,11,27,,,,0.0,0.0,26.6
1994,11,28,,,,0.0,0.0,25.52
1994,11,29,,,,0.0,0.0,17.6
1994,11,30,,,,0.0,0.0,-1767.8200000000002
1994,12,1,,,,0.0,0.0,-1767.8200000000002
1994,12,2,,,,0.0,0.0,-1767.8200000000002
1994,12,3,,,,0.0,0.0,-1767.8200000000002
1994,12,4,,,,0.0,0.0,-1767.8200000000002
1994,12,5,,,,0.0,0.0,-1767.8200000000002
1994,12,6,,,,0.0,0.0,-1767.8200000000002
1994,12,7,,,,0.0,0.0,29.48
1994,12,8,,,,0.0,0.0,24.98
1994,12,9,,,,0.0,0.0,21.74
1994,12,10,,,,0.0,0.0,18.86
1994,12,11,,,,0.0,0.0,36.5
1994,12,12,,,,0.0,0.0,30.2
1994,12,13,,,,0.0,0.0,29.66
1994,12,14,,,,0.0,0.0,24.44
1994,12,15,,,,0.0,0.0,-1767.8200000000002
1994,12,16,,,,0.0,0.0,-1767.8200000000002
1994,12,17,,,,0.0,0.0,-1767.8200000000002
1994,12,18,,,,0.0,0.0,-1767.8200000000002
1994,12,19,,,,0.0,0.0,-1767.8200000000002
1994,12,20,,,,0.0,0.0,-1767.8200000000002
1994,12,21,,,,0.0,0.0,56.48
1994,12,22,,,,0.0,0.0,42.260000000000005
1994,12,23,,,,0.0,0.0,34.16
1994,12,24,,,,0.0,0.0,40.82
1994,12,25,,,,0.0,0.0,41.18
1994,12,26,,,,0.0,0.0,41.18
1994,12,27,,,,0.0,0.0,38.66
1994,12,28,,,,0.0,0.0,33.26
1994,12,29,,,,0.0,0.0,31.64
1994,12,30,,,,0.0,0.0,-1767.8200000000002
1994,12,31,,,,0.0,0.0,-1767.8200000000002
1995,2,1,,-1767.8200000000002,,0.0,0.0,-1767.8200000000002
1995,2,2,,-1767.8200000000002,,0.0,0.0,-1767.8200000000002
1995,2,3,,-1767.8200000000002,,0.0,0.0,-1767.8200000000002
1995,2,4,,-1767.8200000000002,,0.0,0.0,-1767.8200000000002
1995,2,5,,-1767.8200000000002,,0.0,0.0,-1767.8200000000002
1995,2,6,,-1767.8200000000002,,0.0,0.0,-1767.8200000000002
1995,2,7,,23.0,,0.0,0.0,30.2
1995,2,8,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,9,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,10,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,11,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,12,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,13,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,14,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,15,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,16,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,17,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,18,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,19,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,20,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,21,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,22,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,23,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,24,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,25,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,26,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,27,,23.0,,0.0,0.0,-1767.8200000000002
1995,2,28,,12.920000000000002,,0.0,0.0,17.240000000000002
1995,3,1,17.96,6.979999999999997,3.0,0.0,0.0,12.47
1995,3,2,21.92,8.96,0.0,0.0,0.0,15.44
1995,3,3,53.96,15.979999999999997,0.0,0.0,0.0,34.97
1995,3,4,55.94,24.98,0.0,0.0,0.0,40.46
1995,3,5,51.98,21.02,0.0,0.0,0.0,36.5
1995,3,6,32.0,6.979999999999997,33.0,0.0,0.0,19.49
1995,3,7,35.96,3.0199999999999996,0.0,0.0,0.0,19.49
1995,3,8,51.08,21.02,0.0,0.0,0.0,36.05
1995,3,9,66.02,35.96,0.0,0.0,0.0,50.989999999999995
1995,3,10,71.96,42.08,0.0,0.0,0.0,57.02
1995,3,11,75.02,44.06,0.0,0.0,0.0,59.54
1995,3,12,59.0,35.96,0.0,0.0,0.0,47.48
1995,3,13,57.92,32.0,0.0,0.0,0.0,44.96
1995,3,14,60.08,30.02,0.0,0.0,0.0,45.05
1995,3,15,71.06,32.0,0.0,0.0,0.0,51.53
1995,3,16,64.94,41.0,0.0,0.0,0.0,52.97
1995,3,17,64.94,30.02,5.0,0.0,0.0,47.48
1995,3,18,69.08,30.02,0.0,0.0,0.0,49.55
1995,3,19,57.92,33.08,0.0,0.0,0.0,45.5
1995,3,20,60.98,24.98,0.0,0.0,0.0,42.98
1995,3,21,78.08,37.94,0.0,0.0,0.0,58.01
1995,3,22,57.92,26.06,0.0,0.0,0.0,41.99
1995,3,23,62.059999999999995,26.06,0.0,0.0,0.0,44.06
1995,3,24,62.959999999999994,33.98,0.0,0.0,0.0,48.47
1995,3,25,48.92,28.04,0.0,0.0,0.0,38.48
1995,3,26,39.02,24.08,0.0,0.0,0.0,31.55
1995,3,27,44.06,15.079999999999998,0.0,0.0,0.0,29.57
1995,3,28,33.98,21.02,0.0,0.0,0.0,27.5
1995,3,29,26.06,19.04,30.0,0.0,0.0,22.55
1995,3,30,39.92,10.94,0.0,0.0,0.0,25.43
1995,3,31,51.98,28.04,0.0,0.0,0.0,40.01
1995,4,1,60.98,32.0,0.0,0.0,0.0,46.49
1995,4,2,60.98,35.96,13.0,0.0,0.0,48.47
1995,4,3,57.92,30.92,0.0,0.0,0.0,44.42
1995,4,4,66.92,32.0,0.0,0.0,0.0,49.46
1995,4,5,71.96,44.96,0.0,0.0,0.0,58.459999999999994
1995,4,6,71.06,37.94,0.0,0.0,0.0,54.5
1995,4,7,71.96,46.04,0.0,0.0,0.0,59.0
1995,4,8,73.04,39.92,0.0,0.0,0.0,56.48
1995,4,9,39.92,28.94,13.0,0.0,0.0,34.43
1995,4,10,28.94,19.94,8.0,0.0,0.0,24.44
1995,4,11,32.0,17.06,8.0,0.0,0.0,24.53
1995,4,12,57.92,24.08,0.0,0.0,0.0,41.0
1995,4,13,71.06,39.92,0.0,0.0,0.0,55.49
1995,4,14,66.92,30.92,0.0,0.0,0.0,48.92
1995,4,15,57.02,24.98,0.0,0.0,0.0,41.0
1995,4,16,53.06,33.08,0.0,0.0,0.0,43.07
1995,4,17,46.04,28.04,0.0,0.0,0.0,37.04
1995,4,18,51.98,26.06,46.0,0.0,0.0,39.02
1995,4,19,41.0,30.02,3.0,0.0,0.0,35.51
1995,4,20,48.02,26.96,0.0,0.0,0.0,37.49
1995,4,21,42.08,32.0,36.0,0.0,0.0,37.04
1995,4,22,42.98,24.98,0.0,0.0,0.0,33.980000000000004
1995,4,23,48.02,21.92,8.0,0.0,0.0,34.97
1995,4,24,55.04,30.92,0.0,0.0,0.0,42.98
1995,4,25,59.0,35.06,208.0,0.0,0.0,47.03
1995,4,26,39.92,26.96,20.0,0.0,0.0,33.44
1995,4,27,60.98,30.02,0.0,0.0,0.0,45.5
1995,4,28,59.0,37.94,102.0,0.0,0.0,48.47
1995,4,29,44.06,37.94,66.0,0.0,0.0,41.0
1995,4,30,51.98,33.08,91.0,0.0,0.0,42.53
1995,5,1,50.0,30.02,0.0,0.0,0.0,40.01
1995,5,2,55.94,35.06,20.0,0.0,0.0,45.5
1995,5,3,51.08,37.94,18.0,0.0,0.0,44.51
1995,5,4,62.959999999999994,33.98,0.0,0.0,0.0,48.47
1995,5,5,62.059999999999995,44.06,3.0,0.0,0.0,53.06
1995,5,6,64.04,42.98,0.0,0.0,0.0,53.510000000000005
1995,5,7,57.92,39.02,152.0,0.0,0.0,48.47
1995,5,8,51.08,37.04,25.0,0.0,0.0,44.06
1995,5,9,53.96,42.08,0.0,0.0,0.0,48.02
1995,5,10,60.08,37.04,0.0,0.0,0.0,48.56
1995,5,11,66.92,39.92,0.0,0.0,0.0,53.42
1995,5,12,64.04,42.98,0.0,0.0,0.0,53.510000000000005
1995,5,13,64.04,35.96,0.0,0.0,0.0,50.0
1995,5,14,62.959999999999994,33.08,0.0,0.0,0.0,48.02
1995,5,15,82.94,44.06,0.0,0.0,0.0,63.5
1995,5,16,68.0,48.02,56.0,0.0,0.0,58.010000000000005
1995,5,17,48.92,39.92,389.0,0.0,0.0,44.42
1995,5,18,64.94,37.94,51.0,0.0,0.0,51.44
1995,5,19,66.92,42.98,74.0,0.0,0.0,54.95
1995,5,20,64.04,46.94,0.0,0.0,0.0,55.49
1995,5,21,73.94,44.96,0.0,0.0,0.0,59.45
1995,5,22,53.06,39.02,3.0,0.0,0.0,46.040000000000006
1995,5,23,39.92,35.96,3.0,0.0,0.0,37.94
1995,5,24,50.0,37.04,0.0,0.0,0.0,43.52
1995,5,25,57.92,39.92,10.0,0.0,0.0,48.92
1995,5,26,62.959999999999994,41.0,183.0,0.0,0.0,51.98
1995,5,27,53.96,44.06,38.0,0.0,0.0,49.010000000000005
1995,5,28,57.92,42.98,41.0,0.0,0.0,50.45
1995,5,29,55.04,44.96,15.0,0.0,0.0,50.0
1995,5,30,53.06,44.06,64.0,0.0,0.0,48.56
1995,5,31,69.08,44.96,43.0,0.0,0.0,57.02
1995,6,1,71.96,46.94,0.0,0.0,0.0,59.45
1995,6,2,75.92,48.02,66.0,0.0,0.0,61.97
1995,6,3,66.92,48.92,48.0,0.0,0.0,57.92
1995,6,4,62.059999999999995,48.92,20.0,0.0,0.0,55.489999999999995
1995,6,5,75.02,48.92,0.0,0.0,0.0,61.97
1995,6,6,78.08,50.0,0.0,0.0,0.0,64.03999999999999
1995,6,7,69.08,46.04,3.0,0.0,0.0,57.56
1995,6,8,51.08,44.96,89.0,0.0,0.0,48.02
1995,6,9,62.959999999999994,41.0,99.0,0.0,0.0,51.98
1995,6,10,53.96,42.08,3.0,0.0,0.0,48.02
1995,6,11,73.04,42.08,0.0,0.0,0.0,57.56
1995,6,12,82.94,53.96,0.0,0.0,0.0,68.45
1995,6,13,87.08000000000001,59.0,0.0,0.0,0.0,73.04
1995,6,14,89.96000000000001,59.0,3.0,0.0,0.0,74.48
1995,6,15,87.08000000000001,57.02,8.0,0.0,0.0,72.05000000000001
1995,6,16,84.91999999999999,53.96,0.0,0.0,0.0,69.44
1995,6,17,75.92,53.96,64.0,0.0,0.0,64.94
1995,6,18,78.08,48.02,0.0,0.0,0.0,63.05
1995,6,19,87.98,51.98,0.0,0.0,0.0,69.98
1995,6,20,86.0,50.0,0.0,0.0,0.0,68.0
1995,6,21,84.91999999999999,53.96,0.0,0.0,0.0,69.44
1995,6,22,78.08,51.98,0.0,0.0,0.0,65.03
1995,6,23,77.0,51.98,0.0,0.0,0.0,64.49
1995,6,24,71.06,46.94,0.0,0.0,0.0,59.0
1995,6,25,75.92,46.04,18.0,0.0,0.0,60.98
1995,6,26,80.96,46.94,0.0,0.0,0.0,63.95
1995,6,27,87.98,57.02,8.0,0.0,0.0,72.5
1995,6,28,68.0,50.0,104.0,0.0,0.0,59.0
1995,6,29,53.96,46.94,229.0,0.0,0.0,50.45
1995,6,30,60.98,48.02,20.0,0.0,0.0,54.5
1995,7,1,69.98,46.04,0.0,0.0,0.0,58.010000000000005
1995,7,2,75.92,51.08,0.0,0.0,0.0,63.5
1995,7,3,73.94,53.96,0.0,0.0,0.0,63.95
1995,7,4,69.08,51.98,30.0,0.0,0.0,60.53
1995,7,5,78.08,48.02,0.0,0.0,0.0,63.05
1995,7,6,87.08000000000001,59.0,0.0,0.0,0.0,73.04
1995,7,7,93.02,59.0,0.0,0.0,0.0,76.00999999999999
1995,7,8,91.04,62.059999999999995,0.0,0.0,0.0,76.55
1995,7,9,93.92,60.08,0.0,0.0,0.0,77.0
1995,7,10,95.0,59.0,0.0,0.0,0.0,77.0
1995,7,11,96.98,60.98,0.0,0.0,0.0,78.98
1995,7,12,96.98,62.959999999999994,0.0,0.0,0.0,79.97
1995,7,13,91.04,57.02,30.0,0.0,0.0,74.03
1995,7,14,78.98,53.06,257.0,0.0,0.0,66.02000000000001
1995,7,15,80.06,55.94,15.0,0.0,0.0,68.0
1995,7,16,77.0,57.02,0.0,0.0,0.0,67.01
1995,7,17,82.04,55.94,183.0,0.0,0.0,68.99000000000001
1995,7,18,78.08,57.02,0.0,0.0,0.0,67.55
1995,7,19,78.08,53.96,28.0,0.0,0.0,66.02
1995,7,20,82.94,50.0,30.0,0.0,0.0,66.47
1995,7,21,86.0,57.92,5.0,0.0,0.0,71.96000000000001
1995,7,22,84.02,51.08,0.0,0.0,0.0,67.55
1995,7,23,84.02,59.0,0.0,0.0,0.0,71.50999999999999
1995,7,24,84.91999999999999,57.02,0.0,0.0,0.0,70.97
1995,7,25,91.94,57.92,0.0,0.0,0.0,74.93
1995,7,26,96.98,57.02,0.0,0.0,0.0,77.0
1995,7,27,96.98,62.959999999999994,0.0,0.0,0.0,79.97
1995,7,28,96.08,62.959999999999994,0.0,0.0,0.0,79.52000000000001
1995,7,29,98.96,60.08,0.0,0.0,0.0,79.52000000000001
1995,7,30,95.0,60.98,0.0,0.0,0.0,77.99000000000001
1995,7,31,62.059999999999995,46.04,8.0,0.0,0.0,54.05
1995,8,1,84.91999999999999,42.08,0.0,0.0,0.0,63.49999999999999
1995,8,2,91.94,57.92,0.0,0.0,0.0,74.93
1995,8,3,87.98,57.92,0.0,0.0,0.0,72.95
1995,8,4,87.98,57.92,3.0,0.0,0.0,72.95
1995,8,5,87.08000000000001,57.02,8.0,0.0,0.0,72.05000000000001
1995,8,6,96.08,53.06,0.0,0.0,0.0,74.57000000000001
1995,8,7,96.98,71.06,0.0,0.0,0.0,84.02000000000001
1995,8,8,98.96,69.08,0.0,0.0,0.0,84.02000000000001
1995,8,9,84.91999999999999,57.02,0.0,0.0,0.0,70.97
1995,8,10,98.06,57.92,0.0,0.0,0.0,77.99000000000001
1995,8,11,96.98,64.94,3.0,0.0,0.0,80.96000000000001
1995,8,12,93.02,59.0,0.0,0.0,0.0,76.00999999999999
1995,8,13,93.92,62.959999999999994,5.0,0.0,0.0,78.44
1995,8,14,73.04,55.04,0.0,0.0,0.0,64.04
1995,8,15,91.04,51.98,0.0,0.0,0.0,71.50999999999999
1995,8,16,96.08,62.059999999999995,0.0,0.0,0.0,79.07000000000001
1995,8,17,91.94,62.959999999999994,0.0,0.0,0.0,77.44999999999999
1995,8,18,93.92,62.959999999999994,0.0,0.0,0.0,78.44
1995,8,19,84.91999999999999,55.94,0.0,0.0,0.0,70.42999999999999
1995,8,20,89.96000000000001,57.92,0.0,0.0,0.0,73.94
1995,8,21,91.04,62.959999999999994,13.0,0.0,0.0,77.0
1995,8,22,91.94,57.92,0.0,0.0,0.0,74.93
1995,8,23,91.94,62.959999999999994,8.0,0.0,0.0,77.44999999999999
1995,8,24,91.04,62.959999999999994,226.0,0.0,0.0,77.0
1995,8,25,86.0,60.98,0.0,0.0,0.0,73.49000000000001
1995,8,26,87.08000000000001,59.0,0.0,0.0,0.0,73.04
1995,8,27,93.02,59.0,0.0,0.0,0.0,76.00999999999999
1995,8,28,91.94,60.98,0.0,0.0,0.0,76.46000000000001
1995,8,29,93.92,64.04,0.0,0.0,0.0,78.97999999999999
1995,8,30,91.04,62.959999999999994,0.0,0.0,0.0,77.0
1995,8,31,93.02,57.02,0.0,0.0,0.0,75.02
1995,9,1,96.98,59.0,0.0,0.0,0.0,77.99000000000001
1995,9,2,93.92,64.04,0.0,0.0,0.0,78.97999999999999
1995,9,3,95.0,60.98,0.0,0.0,0.0,77.99000000000001
1995,9,4,96.98,64.04,0.0,0.0,0.0,80.51
1995,9,5,93.92,57.02,3.0,0.0,0.0,75.47
1995,9,6,82.04,57.92,0.0,0.0,0.0,69.98
1995,9,7,57.92,46.04,0.0,0.0,0.0,51.98
1995,9,8,75.02,48.02,0.0,0.0,0.0,61.52
1995,9,9,71.96,50.0,20.0,0.0,0.0,60.98
1995,9,10,78.98,53.06,61.0,0.0,0.0,66.02000000000001
1995,9,11,78.08,51.08,0.0,0.0,0.0,64.58
1995,9,12,78.98,48.02,0.0,0.0,0.0,63.5
1995,9,13,84.02,51.08,0.0,0.0,0.0,67.55
1995,9,14,82.94,53.06,0.0,0.0,0.0,68.0
1995,9,15,87.08000000000001,57.92,0.0,0.0,0.0,72.5
1995,9,16,82.04,53.96,0.0,0.0,0.0,68.0
1995,9,17,89.06,55.94,0.0,0.0,0.0,72.5
1995,9,18,71.96,51.08,5.0,0.0,0.0,61.52
1995,9,19,60.08,46.04,46.0,0.0,0.0,53.06
1995,9,20,50.0,30.02,188.0,0.0,0.0,40.01
1995,9,21,35.96,26.96,13.0,0.0,0.0,31.46
1995,9,22,60.08,28.94,0.0,0.0,0.0,44.51
1995,9,23,64.94,42.08,0.0,0.0,0.0,53.51
1995,9,24,50.0,37.94,8.0,0.0,0.0,43.97
1995,9,25,68.0,37.94,0.0,0.0,0.0,52.97
1995,9,26,75.02,42.08,0.0,0.0,0.0,58.55
1995,9,27,80.06,46.94,0.0,0.0,0.0,63.5
1995,9,28,78.98,48.02,0.0,0.0,0.0,63.5
1995,9,29,64.94,46.94,208.0,0.0,0.0,55.94
1995,9,30,60.08,42.98,28.0,0.0,0.0,51.53
1995,10,1,66.92,41.0,0.0,0.0,0.0,53.96
1995,10,2,60.08,37.04,0.0,0.0,0.0,48.56
1995,10,3,71.96,37.04,0.0,0.0,0.0,54.5
1995,10,4,53.96,39.02,23.0,0.0,0.0,46.49
1995,10,5,53.06,30.92,0.0,0.0,0.0,41.99
1995,10,6,59.0,26.06,0.0,0.0,0.0,42.53
1995,10,7,71.06,33.08,0.0,0.0,0.0,52.07
1995,10,8,62.059999999999995,35.96,0.0,0.0,0.0,49.01
1995,10,9,66.92,35.96,0.0,0.0,0.0,51.44
1995,10,10,75.92,42.98,0.0,0.0,0.0,59.45
1995,10,11,82.04,44.96,0.0,0.0,0.0,63.5
1995,10,12,82.04,44.06,0.0,0.0,0.0,63.05
1995,10,13,57.92,32.0,0.0,0.0,0.0,44.96
1995,10,14,69.08,33.08,0.0,0.0,0.0,51.08
1995,10,15,80.06,48.02,0.0,0.0,0.0,64.04
1995,10,16,80.06,46.04,0.0,0.0,0.0,63.05
