YEAR,MONTH,DAY,TMAX,TMIN,PRCP,SNOW,SNWD,TAVG
1933,9,22,100.94,71.96,0.0,,,
1933,9,23,100.94,69.98,0.0,,,
1933,9,24,98.06,66.92,0.0,,,
1933,9,25,96.98,60.98,0.0,,,
1933,9,26,98.06,62.059999999999995,0.0,,,
1933,9,27,102.02,57.02,0.0,,,
1933,9,28,102.92,64.94,0.0,,,
1933,9,29,100.94,69.08,0.0,,,
1933,9,30,100.04,73.04,0.0,,,
1933,9,31,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1933,10,1,96.08,69.08,0.0,,,
1933,10,2,98.96,71.96,0.0,,,
1933,10,3,98.06,73.94,0.0,,,
1933,10,4,98.06,73.04,36.0,,,
1933,10,5,91.94,69.98,0.0,,,
1933,10,6,84.02,66.02,3.0,,,
1933,10,7,89.96000000000001,68.0,0.0,,,
1933,10,8,95.0,62.959999999999994,0.0,,,
1933,10,9,91.94,64.94,20.0,,,
1933,10,10,87.98,60.08,0.0,,,
1933,10,11,78.08,60.08,0.0,,,
1933,10,12,89.96000000000001,53.96,0.0,,,
1933,10,13,78.08,62.959999999999994,36.0,,,
1933,10,14,87.08000000000001,55.04,0.0,,,
1933,10,15,89.96000000000001,57.02,0.0,,,
1933,10,16,93.92,55.94,0.0,,,
1933,10,17,95.0,51.08,0.0,,,
1933,10,18,93.92,50.0,0.0,,,
1933,10,19,93.92,53.06,0.0,,,
1933,10,20,93.92,55.04,0.0,,,
1933,10,21,89.96000000000001,55.04,0.0,,,
1933,10,22,93.02,48.92,0.0,,,
1933,10,23,98.06,53.96,0.0,,,
1933,10,24,96.98,64.04,0.0,,,
1933,10,25,96.08,57.02,0.0,,,
1933,10,26,96.08,53.06,0.0,,,
1933,10,27,93.02,53.96,0.0,,,
1933,10,28,91.94,55.04,0.0,,,
1933,10,29,89.96000000000001,53.96,0.0,,,
1933,10,30,86.0,51.98,0.0,,,
1933,10,31,82.94,55.94,0.0,,,
1933,11,1,73.04,53.96,0.0,,,
1933,11,2,78.98,46.94,0.0,,,
1933,11,3,78.98,42.08,0.0,,,
1933,11,4,75.02,42.98,0.0,,,
1933,11,5,69.08,33.08,0.0,,,
1933,11,6,69.08,33.08,0.0,,,
1933,11,7,75.92,33.98,0.0,,,
1933,11,8,82.94,37.94,0.0,,,
1933,11,9,84.91999999999999,39.92,0.0,,,
1933,11,10,87.08000000000001,42.08,0.0,,,
1933,11,11,87.08000000000001,42.98,0.0,,,
1933,11,12,82.04,42.08,0.0,,,
1933,11,13,87.08000000000001,46.04,0.0,,,
1933,11,14,86.0,44.96,0.0,,,
1933,11,15,84.02,46.04,0.0,,,
1933,11,16,84.91999999999999,46.04,0.0,,,
1933,11,17,84.91999999999999,42.98,0.0,,,
1933,11,18,84.91999999999999,39.02,0.0,,,
1933,11,19,82.94,39.02,0.0,,,
1933,11,20,77.0,42.98,0.0,,,
1933,11,21,80.06,39.02,0.0,,,
1933,11,22,82.94,35.96,0.0,,,
1933,11,23,86.0,39.92,0.0,,,
1933,11,24,87.08000000000001,42.98,0.0,,,
1933,11,25,86.0,42.98,0.0,,,
1933,11,26,84.02,44.06,0.0,,,
1933,11,27,80.06,42.98,0.0,,,
1933,11,28,77.0,51.08,0.0,,,
1933,11,29,51.08,42.08,145.0,,,
1933,11,30,55.04,42.08,0.0,,,
1933,11,31,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1933,12,1,57.02,33.98,0.0,,,
1933,12,2,62.059999999999995,33.08,0.0,,,
1933,12,3,66.92,35.06,0.0,,,
1933,12,4,64.04,37.94,0.0,,,
1933,12,5,62.959999999999994,35.06,0.0,,,
1933,12,6,66.92,32.0,0.0,,,
1933,12,7,69.08,37.04,0.0,,,
1933,12,8,75.92,35.96,0.0,,,
1933,12,9,80.06,37.04,0.0,,,
1933,12,10,78.08,39.92,0.0,,,
1933,12,11,75.02,37.94,0.0,,,
1933,12,12,73.04,39.92,0.0,,,
1933,12,13,71.96,44.06,0.0,,,
1933,12,14,66.02,41.0,0.0,,,
1933,12,15,60.98,37.04,0.0,,,
1933,12,16,57.02,33.98,0.0,,,
1933,12,17,55.94,26.06,0.0,,,
1933,12,18,64.04,24.08,0.0,,,
1933,12,19,71.06,35.06,0.0,,,
1933,12,20,75.02,35.96,0.0,,,
1933,12,21,73.04,35.06,0.0,,,
1933,12,22,73.94,35.96,0.0,,,
1933,12,23,66.92,33.98,0.0,,,
1933,12,24,73.94,33.98,0.0,,,
1933,12,25,75.02,35.96,0.0,,,
1933,12,26,78.98,37.94,0.0,,,
1933,12,27,71.06,39.92,0.0,,,
1933,12,28,71.96,50.0,0.0,,,
1933,12,29,71.96,37.94,0.0,,,
1933,12,30,66.02,39.92,0.0,,,
1933,12,31,68.0,42.08,0.0,,,
1934,1,1,75.02,44.96,0.0,,,
1934,1,2,69.08,42.98,0.0,,,
1934,1,3,69.98,35.96,0.0,,,
1934,1,4,69.98,33.98,0.0,,,
1934,1,5,68.0,39.02,0.0,,,
1934,1,6,69.98,28.94,0.0,,,
1934,1,7,60.98,26.96,0.0,,,
1934,1,8,62.059999999999995,26.06,0.0,,,
1934,1,9,64.94,33.98,0.0,,,
1934,1,10,69.08,35.96,0.0,,,
1934,1,11,66.92,33.08,0.0,,,
1934,1,12,68.0,32.0,0.0,,,
1934,1,13,66.92,30.02,0.0,,,
1934,1,14,69.08,32.0,0.0,,,
1934,1,15,71.06,30.92,0.0,,,
1934,1,16,73.04,30.92,0.0,,,
1934,1,17,71.06,33.98,0.0,,,
1934,1,18,73.04,30.02,0.0,,,
1934,1,19,75.02,33.98,0.0,,,
1934,1,20,71.06,35.96,0.0,,,
1934,1,21,69.08,32.0,0.0,,,
1934,1,22,71.96,32.0,0.0,,,
1934,1,23,73.04,33.98,0.0,,,
1934,1,24,66.02,37.94,0.0,,,
1934,1,25,62.959999999999994,39.92,0.0,,,
1934,1,26,66.02,35.06,0.0,,,
1934,1,27,75.92,33.98,0.0,,,
1934,1,28,73.04,39.02,0.0,,,
1934,1,29,66.92,46.04,122.0,,,
1934,1,30,69.98,42.98,0.0,,,
1934,1,31,71.06,42.08,0.0,,,
1934,2,1,77.0,41.0,0.0,,,
1934,2,2,78.98,42.08,0.0,,,
1934,2,3,78.08,41.0,0.0,,,
1934,2,4,78.08,42.08,0.0,,,
1934,2,5,82.04,42.98,0.0,,,
1934,2,6,78.98,44.06,0.0,,,
1934,2,7,75.92,39.92,0.0,,,
1934,2,8,77.0,39.02,0.0,,,
1934,2,9,73.04,39.02,0.0,,,
1934,2,10,68.0,33.98,0.0,,,
1934,2,11,73.94,33.08,0.0,,,
1934,2,12,75.92,41.0,0.0,,,
1934,2,13,82.04,39.02,0.0,,,
1934,2,14,78.98,42.98,0.0,,,
1934,2,15,73.94,42.98,0.0,,,
1934,2,16,77.0,48.92,0.0,,,
1934,2,17,73.94,35.96,0.0,,,
1934,2,18,71.96,37.04,0.0,,,
1934,2,19,78.08,33.08,0.0,,,
1934,2,20,71.96,46.94,0.0,,,
1934,2,21,73.04,46.04,0.0,,,
1934,2,22,77.0,48.02,0.0,,,
1934,2,23,75.02,55.94,61.0,,,
1934,2,24,62.959999999999994,51.98,170.0,,,
1934,2,25,64.04,44.96,0.0,,,
1934,2,26,71.96,46.04,0.0,,,
1934,2,27,71.06,44.06,0.0,,,
1934,2,28,75.92,46.94,0.0,,,
1934,2,29,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1934,2,30,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1934,2,31,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1934,3,1,77.0,46.04,0.0,,,
1934,3,2,80.06,42.98,0.0,,,
1934,3,3,86.0,46.94,0.0,,,
1934,3,4,84.02,46.94,0.0,,,
1934,3,5,89.06,48.02,0.0,,,
1934,3,6,91.04,48.02,0.0,,,
1934,3,7,89.96000000000001,51.08,0.0,,,
1934,3,8,78.98,51.98,0.0,,,
1934,3,9,84.91999999999999,46.94,0.0,,,
1934,3,10,87.98,46.04,0.0,,,
1934,3,11,87.08000000000001,42.08,0.0,,,
1934,3,12,89.06,42.98,0.0,,,
1934,3,13,91.94,46.94,0.0,,,
1934,3,14,91.94,44.96,0.0,,,
1934,3,15,91.94,46.94,0.0,,,
1934,3,16,93.92,50.0,0.0,,,
1934,3,17,89.96000000000001,51.08,0.0,,,
1934,3,18,84.02,51.98,0.0,,,
1934,3,19,87.08000000000001,46.04,0.0,,,
1934,3,20,89.06,51.98,0.0,,,
1934,3,21,91.04,51.98,0.0,,,
1934,3,22,86.0,53.96,0.0,,,
1934,3,23,78.08,51.98,0.0,,,
1934,3,24,69.98,53.06,23.0,,,
1934,3,25,75.02,51.98,3.0,,,
1934,3,26,80.96,51.08,0.0,,,
1934,3,27,87.08000000000001,51.08,0.0,,,
1934,3,28,89.96000000000001,53.96,0.0,,,
1934,3,29,93.02,53.96,0.0,,,
1934,3,30,96.98,53.06,0.0,,,
1934,3,31,89.06,55.94,0.0,,,
1934,4,1,89.96000000000001,51.08,0.0,,,
1934,4,2,84.02,51.98,0.0,,,
1934,4,3,69.98,48.02,0.0,,,
1934,4,4,75.92,39.02,0.0,,,
1934,4,5,82.04,42.08,0.0,,,
1934,4,6,84.91999999999999,57.02,0.0,,,
1934,4,7,86.0,48.92,0.0,,,
1934,4,8,91.04,50.0,0.0,,,
1934,4,9,93.02,51.08,0.0,,,
1934,4,10,96.08,48.02,0.0,,,
1934,4,11,95.0,57.92,0.0,,,
1934,4,12,91.94,64.04,0.0,,,
1934,4,13,95.0,64.04,0.0,,,
1934,4,14,91.94,60.08,0.0,,,
1934,4,15,84.91999999999999,55.04,0.0,,,
1934,4,16,82.94,55.04,0.0,,,
1934,4,17,73.04,55.94,33.0,,,
1934,4,18,84.02,51.98,0.0,,,
1934,4,19,93.92,55.04,0.0,,,
1934,4,20,98.96,57.02,0.0,,,
1934,4,21,100.94,60.08,0.0,,,
1934,4,22,96.08,60.08,0.0,,,
1934,4,23,96.08,60.08,0.0,,,
1934,4,24,95.0,57.02,0.0,,,
1934,4,25,93.92,55.94,0.0,,,
1934,4,26,96.08,51.98,0.0,,,
1934,4,27,96.98,53.06,0.0,,,
1934,4,28,98.96,57.92,0.0,,,
1934,4,29,96.98,66.02,0.0,,,
1934,4,30,98.06,64.04,0.0,,,
1934,4,31,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1934,5,1,89.06,60.08,0.0,,,
1934,5,2,80.06,51.08,0.0,,,
1934,5,3,87.98,51.98,0.0,,,
1934,5,4,96.08,53.96,0.0,,,
1934,5,5,102.02,57.02,0.0,,,
1934,5,6,104.0,57.92,0.0,,,
1934,5,7,91.94,66.02,0.0,,,
1934,5,8,104.0,62.959999999999994,0.0,,,
1934,5,9,109.04,62.959999999999994,0.0,,,
1934,5,10,111.02,64.94,0.0,,,
1934,5,11,109.94,80.06,0.0,,,
1934,5,12,107.06,68.0,0.0,,,
1934,5,13,102.92,66.92,0.0,,,
1934,5,14,102.92,62.059999999999995,0.0,,,
1934,5,15,102.02,59.0,0.0,,,
1934,5,16,102.02,66.02,0.0,,,
1934,5,17,98.96,60.98,0.0,,,
1934,5,18,98.06,60.08,0.0,,,
1934,5,19,100.94,57.92,0.0,,,
1934,5,20,102.02,59.0,0.0,,,
1934,5,21,102.92,57.92,0.0,,,
1934,5,22,102.02,69.08,0.0,,,
1934,5,23,102.02,55.04,0.0,,,
1934,5,24,104.0,60.98,0.0,,,
1934,5,25,102.02,68.0,0.0,,,
1934,5,26,96.08,69.98,0.0,,,
1934,5,27,100.04,60.08,13.0,,,
1934,5,28,96.98,66.92,3.0,,,
1934,5,29,87.08000000000001,69.98,13.0,,,
1934,5,30,91.04,59.0,0.0,,,
1934,5,31,96.98,57.02,0.0,,,
1934,6,1,95.0,60.08,0.0,0.0,,
1934,6,2,98.06,60.08,0.0,0.0,,
1934,6,3,93.02,60.98,0.0,0.0,,
1934,6,4,96.08,60.08,0.0,0.0,,
1934,6,5,87.98,57.02,0.0,0.0,,
1934,6,6,82.04,62.959999999999994,0.0,0.0,,
1934,6,7,91.94,53.06,0.0,0.0,,
1934,6,8,96.08,55.04,0.0,0.0,,
1934,6,9,100.04,59.0,0.0,0.0,,
1934,6,10,105.08,59.0,0.0,0.0,,
1934,6,11,107.96,59.0,0.0,0.0,,
1934,6,12,107.06,62.059999999999995,0.0,0.0,,
1934,6,13,98.96,60.98,0.0,0.0,,
1934,6,14,93.92,62.959999999999994,0.0,0.0,,
1934,6,15,98.06,64.94,0.0,0.0,,
1934,6,16,100.04,64.94,0.0,0.0,,
1934,6,17,104.0,66.02,0.0,0.0,,
1934,6,18,104.0,68.0,0.0,0.0,,
1934,6,19,100.94,64.04,0.0,0.0,,
1934,6,20,102.02,64.94,0.0,0.0,,
1934,6,21,102.02,60.98,0.0,0.0,,
1934,6,22,105.08,66.92,0.0,0.0,,
1934,6,23,87.98,75.92,15.0,0.0,,
1934,6,24,95.0,64.04,0.0,0.0,,
1934,6,25,102.02,66.02,0.0,0.0,,
1934,6,26,100.04,64.04,0.0,0.0,,
1934,6,27,102.92,62.059999999999995,0.0,0.0,,
1934,6,28,105.98,60.98,0.0,0.0,,
1934,6,29,107.06,75.02,0.0,0.0,,
1934,6,30,109.94,80.96,0.0,0.0,,
1934,6,31,-1767.8200000000002,-1767.8200000000002,-9999.0,-9999.0,,
1934,7,1,111.92,78.08,0.0,,,
1934,7,2,107.96,80.96,0.0,,,
1934,7,3,104.0,80.06,0.0,,,
1934,7,4,105.08,78.98,0.0,,,
1934,7,5,105.98,73.94,0.0,,,
1934,7,6,109.04,73.04,0.0,,,
1934,7,7,109.04,78.08,0.0,,,
1934,7,8,107.06,73.94,0.0,,,
1934,7,9,109.04,80.96,0.0,,,
1934,7,10,116.96,75.02,0.0,,,
1934,7,11,116.06,84.02,0.0,,,
1934,7,12,111.92,78.08,0.0,,,
1934,7,13,113.0,80.06,0.0,,,
1934,7,14,107.96,80.06,0.0,,,
1934,7,15,107.06,80.06,0.0,,,
1934,7,16,105.08,82.04,0.0,,,
1934,7,17,105.08,78.08,0.0,,,
1934,7,18,105.08,82.04,0.0,,,
1934,7,19,93.92,78.98,0.0,,,
1934,7,20,93.92,71.96,38.0,,,
1934,7,21,100.04,75.02,0.0,,,
1934,7,22,100.04,75.02,0.0,,,
1934,7,23,98.96,75.92,0.0,,,
1934,7,24,105.98,75.02,0.0,,,
1934,7,25,111.92,75.02,0.0,,,
1934,7,26,114.08,80.06,0.0,,,
1934,7,27,109.94,87.08000000000001,0.0,,,
1934,7,28,105.08,80.06,5.0,,,
1934,7,29,109.94,77.0,0.0,,,
1934,7,30,114.98,78.08,0.0,,,
1934,7,31,111.92,82.94,0.0,,,
1934,8,1,111.92,80.96,0.0,,,
1934,8,2,107.96,82.94,0.0,,,
1934,8,3,100.94,84.02,20.0,,,
1934,8,4,91.04,68.0,188.0,,,
1934,8,5,96.08,75.02,0.0,,,
1934,8,6,102.02,73.94,0.0,,,
1934,8,7,100.94,78.98,0.0,,,
1934,8,8,100.94,78.98,0.0,,,
1934,8,9,104.0,80.06,0.0,,,
1934,8,10,107.96,78.98,0.0,,,
1934,8,11,107.96,82.04,0.0,,,
1934,8,12,105.08,82.94,0.0,,,
1934,8,13,96.98,77.0,13.0,,,
1934,8,14,102.92,77.0,0.0,,,
1934,8,15,105.98,77.0,0.0,,,
1934,8,16,109.04,80.06,0.0,,,
1934,8,17,107.96,80.06,0.0,,,
1934,8,18,105.08,84.02,0.0,,,
1934,8,19,96.08,78.08,0.0,,,
1934,8,20,100.94,78.08,0.0,,,
1934,8,21,89.96000000000001,71.96,43.0,,,
1934,8,22,100.04,71.06,51.0,,,
1934,8,23,93.92,69.98,0.0,,,
1934,8,24,100.94,75.92,0.0,,,
1934,8,25,102.92,73.94,25.0,,,
1934,8,26,100.04,73.04,0.0,,,
1934,8,27,98.06,78.08,56.0,,,
1934,8,28,98.06,75.02,3.0,,,
1934,8,29,84.02,73.94,20.0,,,
1934,8,30,96.98,71.06,0.0,,,
1934,8,31,98.06,73.04,0.0,,,
1934,9,1,102.02,73.94,0.0,,,
1934,9,2,105.08,73.94,0.0,,,
1934,9,3,107.96,73.04,0.0,,,
1934,9,4,105.08,75.02,0.0,,,
1934,9,5,105.98,77.0,0.0,,,
1934,9,6,105.98,75.02,0.0,,,
1934,9,7,105.08,78.98,0.0,,,
1934,9,8,100.94,75.02,0.0,,,
1934,9,9,98.96,71.96,0.0,,,
1934,9,10,100.94,69.98,0.0,,,
1934,9,11,104.0,66.02,0.0,,,
1934,9,12,102.02,68.0,0.0,,,
1934,9,13,100.94,71.96,0.0,,,
1934,9,14,105.08,66.92,0.0,,,
1934,9,15,105.98,62.959999999999994,0.0,,,
1934,9,16,89.96000000000001,73.04,0.0,,,
1934,9,17,96.98,64.04,0.0,,,
1934,9,18,102.02,68.0,0.0,,,
1934,9,19,102.92,68.0,0.0,,,
1934,9,20,102.02,69.08,0.0,,,
1934,9,21,100.94,68.0,0.0,,,
1934,9,22,91.94,64.94,81.0,,,
1934,9,23,84.91999999999999,73.94,64.0,,,
1934,9,24,86.0,60.08,0.0,,,
1934,9,25,80.96,55.04,0.0,,,
1934,9,26,84.91999999999999,51.98,0.0,,,
1934,9,27,87.98,50.0,0.0,,,
1934,9,28,91.94,48.02,0.0,,,
1934,9,29,98.06,51.08,0.0,,,
1934,9,30,102.92,53.96,0.0,,,
1934,9,31,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1934,10,1,102.92,60.98,0.0,,,
1934,10,2,100.94,62.959999999999994,0.0,,,
1934,10,3,96.08,62.059999999999995,0.0,,,
1934,10,4,96.98,62.959999999999994,0.0,,,
1934,10,5,98.96,59.0,0.0,,,
1934,10,6,105.08,59.0,0.0,,,
1934,10,7,100.94,62.059999999999995,0.0,,,
1934,10,8,100.04,60.08,0.0,,,
1934,10,9,100.04,62.059999999999995,0.0,,,
1934,10,10,96.08,68.0,0.0,,,
1934,10,11,84.02,69.08,0.0,,,
1934,10,12,87.98,55.94,0.0,,,
1934,10,13,93.02,60.08,0.0,,,
1934,10,14,95.0,60.98,0.0,,,
1934,10,15,82.04,55.04,0.0,,,
1934,10,16,84.91999999999999,53.06,0.0,,,
1934,10,17,78.98,53.96,0.0,,,
1934,10,18,82.94,53.06,0.0,,,
1934,10,19,78.98,51.08,0.0,,,
1934,10,20,84.02,44.06,0.0,,,
1934,10,21,86.0,44.06,0.0,,,
1934,10,22,84.02,42.98,0.0,,,
1934,10,23,82.04,44.96,0.0,,,
1934,10,24,84.91999999999999,42.08,0.0,,,
1934,10,25,91.04,44.96,0.0,,,
1934,10,26,96.08,46.94,0.0,,,
1934,10,27,93.92,53.96,0.0,,,
1934,10,28,93.92,50.0,0.0,,,
1934,10,29,93.02,51.98,0.0,,,
1934,10,30,93.02,50.0,0.0,,,
1934,10,31,91.04,50.0,0.0,,,
1934,11,1,84.91999999999999,59.0,3.0,,,
1934,11,2,78.08,46.94,0.0,,,
1934,11,3,82.04,44.06,0.0,,,
1934,11,4,84.02,44.96,0.0,,,
1934,11,5,89.96000000000001,44.96,0.0,,,
1934,11,6,91.94,50.0,0.0,,,
1934,11,7,91.94,46.94,0.0,,,
1934,11,8,82.04,46.94,0.0,,,
1934,11,9,82.94,48.02,0.0,,,
1934,11,10,87.98,46.94,0.0,,,
1934,11,11,91.04,50.0,0.0,,,
1934,11,12,86.0,53.96,0.0,,,
1934,11,13,84.02,46.94,0.0,,,
1934,11,14,87.08000000000001,46.04,0.0,,,
1934,11,15,86.0,51.08,0.0,,,
1934,11,16,66.92,53.06,112.0,,,
1934,11,17,68.0,48.92,0.0,,,
1934,11,18,62.959999999999994,48.02,0.0,,,
1934,11,19,60.08,46.94,51.0,,,
1934,11,20,62.959999999999994,42.08,0.0,,,
1934,11,21,62.959999999999994,35.96,0.0,,,
1934,11,22,68.0,33.98,0.0,,,
1934,11,23,68.0,33.98,0.0,,,
1934,11,24,64.94,33.98,0.0,,,
1934,11,25,66.92,33.98,0.0,,,
1934,11,26,66.92,32.0,0.0,,,
1934,11,27,64.04,28.94,0.0,,,
1934,11,28,60.08,28.04,0.0,,,
1934,11,29,60.08,28.04,0.0,,,
1934,11,30,64.04,26.96,0.0,,,
1934,11,31,-1767.8200000000002,-1767.8200000000002,-9999.0,,,
1934,12,1,60.98,30.02,0.0,,,
1934,12,2,60.08,35.06,0.0,,,
1934,12,3,64.04,24.98,0.0,,,
1934,12,4,69.98,24.98,0.0,,,
1934,12,5,68.0,32.0,0.0,,,
1934,12,6,77.0,33.08,0.0,,,
1934,12,7,75.92,46.04,0.0,,,
1934,12,8,71.06,46.94,0.0,,,
1934,12,9,71.96,42.08,0.0,,,
1934,12,10,75.92,48.02,0.0,,,
1934,12,11,80.06,50.0,0.0,,,
1934,12,12,75.92,53.96,170.0,,,
1934,12,13,64.04,57.02,231.0,,,
1934,12,14,69.08,51.98,0.0,,,
1934,12,15,69.08,48.02,0.0,,,
1934,12,16,68.0,46.04,0.0,,,
1934,12,17,64.94,44.06,0.0,,,
1934,12,18,64.94,42.98,0.0,,,
1934,12,19,64.04,30.92,0.0,,,
1934,12,20,64.04,33.08,0.0,,,
1934,12,21,68.0,37.04,0.0,,,
1934,12,22,66.92,37.94,0.0,,,
1934,12,23,71.96,39.02,0.0,,,
1934,12,24,69.98,33.98,0.0,,,
1934,12,25,69.08,35.96,0.0,,,
1934,12,26,71.96,33.98,0.0,,,
1934,12,27,69.98,37.94,0.0,,,
1934,12,28,55.04,50.0,132.0,,,
1934,12,29,55.04,42.08,0.0,,,
1934,12,30,60.98,39.92,0.0,,,
1934,12,31,62.959999999999994,33.98,0.0,,,
1935,1,1,66.92,33.98,0.0,,,
1935,1,2,68.0,39.92,0.0,,,
1935,1,3,69.08,39.02,0.0,,,
1935,1,4,69.98,39.02,0.0,,,
1935,1,5,59.0,48.02,107.0,,,
1935,1,6,53.06,46.04,20.0,,,
1935,1,7,57.02,39.02,0.0,,,
1935,1,8,60.08,37.04,0.0,,,
1935,1,9,62.959999999999994,44.96,0.0,,,
1935,1,10,71.06,48.02,0.0,,,
1935,1,11,64.04,53.06,43.0,,,
1935,1,12,62.059999999999995,51.08,0.0,,,
1935,1,13,53.06,37.94,0.0,,,
1935,1,14,55.94,46.94,15.0,,,
1935,1,15,68.0,48.92,46.0,,,
1935,1,16,57.02,37.04,0.0,,,
1935,1,17,57.02,33.08,0.0,,,
1935,1,18,57.92,32.0,0.0,,,
1935,1,19,48.92,35.96,18.0,,,
1935,1,20,42.98,26.06,0.0,,,
